US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
New York,Orchard Grass,30,32,6,14,38,2
New York,Napa Cabbage,3,25,25,45,50,38
New York,Kapok,35,37,32,10,26,4
New York,Yerba Mate,25,0,26,27,16,0
New York,Nutmeg,22,12,39,14,3,6
New York,Celery,29,3,23,0,23,7
New York,Winged Beans,23,29,29,0,15,40
New York,Plantains,11,21,13,15,27,28
New York,Hazelnuts,32,22,47,49,8,0
New York,Yarrow,50,22,15,4,7,24
New York,Mangos,36,25,9,10,36,16
New York,Artichokes,24,13,21,46,4,34
New York,Date Palm,12,18,16,18,26,50
New York,Breadfruit Tree,0,41,26,16,50,20
New York,Rubber Tree,25,22,42,18,1,9
New York,Onions,28,40,49,47,42,41
New York,Langsat,23,1,39,1,17,13
New York,Okra,27,48,4,1,13,17
New York,Flaxseed,40,40,38,39,33,8
New York,Papayas,31,25,6,15,20,0
New York,Clementines,46,37,4,26,24,12
New York,Chicory,24,36,25,3,12,37
New York,Bananas,46,41,14,1,40,25
New York,Oranges,31,33,32,9,18,39
New York,Chickpeas,1,19,28,9,40,39
New York,Valerian,50,26,30,16,28,23
New York,Olive Tree,0,23,9,48,48,31
New York,Madder,21,29,32,24,40,49
New York,Bermuda Grass,12,32,4,9,0,40
New York,Brussels Sprouts,17,0,27,24,37,32
New York,Cabbage,16,12,17,9,42,41
New York,Apricots,15,50,29,9,14,37
New York,Cucumbers,46,15,10,50,46,15
New York,Water Chestnuts,43,2,39,21,48,3
New York,Quinoa,39,46,9,15,31,41
New York,Moringa,28,49,40,17,25,31
New York,Chili Peppers,31,44,40,41,3,28
New York,Chia,25,4,12,8,37,45
New York,Eucalyptus,3,21,36,12,3,19
New York,Arrowroot,21,44,29,12,37,30
New York,Tea,33,24,30,35,7,39
New York,Coconut Palm,19,11,23,0,20,28
New York,Persimmons,39,18,18,42,14,7
New York,Langsat,34,23,23,32,47,38
New York,Rambutans,2,15,32,30,21,46
New York,Serrano,19,18,8,27,6,45
New York,Rye,16,35,45,0,26,7
New York,Kiwifruit,2,32,7,34,9,40
New York,Buckwheat,14,19,8,8,22,13
New York,Bitter Melon,32,0,18,19,49,47
New York,Ghost Pepper,24,10,48,33,16,18
New York,Coconut Palm,14,0,0,3,38,28
New York,Karanda,36,15,9,24,32,20
New York,Grapes,31,40,46,47,31,30
New York,Avocado,14,45,38,41,32,15
New York,Cantaloupes,45,32,13,21,34,47
New York,Clementines,31,0,25,49,2,30
New York,Apples,26,33,41,37,28,31
New York,Purslane,15,13,33,15,30,40
New York,Madder,11,47,18,15,8,50
New York,Breadfruit,45,17,42,25,29,6
New York,Sugar Beets,45,35,0,43,12,43
New York,Pomegranates,5,33,47,23,29,10
New York,Echinacea,47,29,43,48,3,22
New York,Chestnuts,0,20,49,18,27,13
New York,Dandelion Greens,13,26,26,10,35,49
New York,Zucchini,47,2,1,16,29,46
New York,Poblano Pepper,1,49,46,9,47,39
New York,Spelt,17,33,43,24,18,24
New York,Peanuts,28,25,19,6,50,27
New York,Longan,32,13,43,12,1,22
New York,Maca,47,1,31,8,41,4
New York,Pomegranates,12,50,7,49,1,45
New York,Swiss Chard,47,37,45,13,29,22
New York,Fennel,5,38,28,23,22,43
New York,Chili Peppers,45,34,31,31,33,48
New York,Cumin,5,38,4,29,34,32
New York,Arrowroot,18,23,16,3,29,43
New York,Water Chestnuts,23,25,30,43,18,7
New York,Cabbage,12,24,29,20,35,24
New York,Cocoa,1,23,17,40,19,44
New York,Poblano Pepper,50,6,37,19,5,38
New York,Monkey Orange,40,16,3,27,2,13
New York,Lupins,11,21,10,48,22,44
New York,Oregano,21,45,48,31,2,49
New York,Guayusa,16,1,39,28,33,40
New York,Maca,38,30,1,11,19,15
New York,Persimmons,49,32,35,8,37,11
New York,Timothy Grass,42,6,42,33,48,3
New York,Fennel,24,12,22,29,18,15
New York,Spelt,49,14,32,25,23,14
New York,Guavas,23,19,36,22,10,11
New York,Sage,47,14,20,2,45,33
New York,Cilantro,21,31,11,29,4,0
New York,Chili Peppers,29,49,10,8,46,21
New York,Beets,14,44,49,31,13,2
New York,Tobacco,28,49,13,38,45,31
New York,Water Chestnuts,17,21,3,7,12,17
New York,Grapes,33,27,2,49,44,3
New York,Hazelnuts,6,6,8,47,33,39
New York,Poblano Pepper,33,48,20,13,25,15
New York,Banana Pepper,45,43,26,36,20,14
New York,Cork Oak,36,10,33,41,50,13
New York,Spinach,38,33,36,39,46,17
New York,Endive,43,41,33,4,36,43
New York,Kapok,2,5,3,11,45,20
New York,Aloe,11,39,9,43,22,11
New York,Radicchio,8,6,48,4,16,32
New York,Taro,38,38,35,26,41,35
New York,Mesquite,2,37,17,11,30,49
New York,Durian,42,26,14,2,47,37
New York,Elderberries,30,42,8,34,15,4
New York,Acorn Squash,33,50,27,0,6,23
New York,Rice,31,31,48,20,47,8
New York,Artichokes,40,19,23,38,12,36
New York,Turmeric,16,46,35,42,30,24
New York,Langsat,5,19,2,10,18,11
New York,Sorghum Grass,36,23,45,15,41,31
New York,Langsat,44,50,34,8,6,21
New York,Cauliflower,43,47,19,40,17,17
New York,Canola,5,25,3,29,21,18
New York,Cumin,26,12,28,11,39,9
New York,Cherimoya,0,17,23,12,23,15
New York,Indigo,46,24,44,16,14,32
New York,Bay Leaves,37,44,37,8,22,13
New York,Raspberries,38,22,2,6,35,33
New York,Sapote,34,22,6,25,1,10
New York,Rubber Tree,5,11,46,3,46,33
New York,Mulberry Tree,32,12,36,2,29,32
New York,Mulberry Tree,48,2,23,13,36,9
New York,Sudan Grass,11,43,1,4,4,17
New York,Licorice,25,29,13,32,39,21
New York,Mint Balm,16,2,31,31,29,33
New York,Pecans,25,1,22,15,43,28
New York,Sorghum,1,27,48,25,5,37
New York,Limes,27,14,31,49,10,11
New York,Cocoa,31,10,7,50,24,32
New York,Endive,3,31,17,49,10,49
New York,Anaheim Pepper,2,7,9,9,30,28
New York,Alfalfa,48,36,50,25,11,21
New York,Henna,4,6,44,44,45,46
New York,Quinoa,40,48,47,19,15,12
New York,Rutabagas,43,21,1,49,33,10
New York,Bitter Melon,43,5,18,27,10,29
New York,Black Pepper,46,48,50,29,33,16
New York,Yellow Squash,1,7,25,26,50,33
New York,Sweet Potatoes,19,39,44,32,49,7
New York,Echinacea,42,6,46,31,13,41
New York,Valerian,25,8,34,26,36,18
New York,Coffee,21,41,33,40,31,8
New York,Turnips,1,15,4,30,23,29
New York,Tamarinds,42,34,0,43,22,12
New York,Chives,29,20,14,26,16,18
New York,Saffron,40,29,9,16,26,4
New York,Kale,7,49,17,4,36,9
New York,Karanda,49,26,44,3,29,22
New York,Mung Beans,4,35,32,5,33,9
New York,Cocoa,3,38,28,38,10,37
New York,Persimmons,38,0,10,12,1,9
New York,Chamomile,44,8,18,48,50,19
New York,Mint Balm,34,37,32,18,10,49
New York,Currants,47,50,37,17,29,23
New York,Flaxseed,21,11,17,19,6,40
New York,Swiss Chard,30,6,48,22,29,11
New York,Eucalyptus,40,30,14,37,28,19
New York,Bell Pepper (Red),1,17,21,8,9,38
New York,Mustard Seeds,12,42,46,20,22,32
New York,Wheat,30,38,22,24,2,37
New York,Teak,38,40,9,16,32,18
New York,Rambutans,13,8,50,36,0,41
New York,Calendula,46,3,43,49,20,47
New York,Coriander,2,45,9,32,3,6
New York,Peanuts,27,37,35,37,38,19
New York,Grapes,15,29,7,1,24,31
New York,Hops,40,50,23,2,26,4
New York,Sugarcane,43,37,28,24,3,33
New York,Henna,30,21,31,35,3,43
New York,Rhodiola,19,5,44,14,15,4
New York,Endive,38,3,2,21,40,32
New York,Honeydew,43,45,12,24,2,2
New York,Noni Fruit,35,43,35,12,44,21
New York,Juniper Berries,36,1,41,36,7,39
New York,Flaxseed,36,3,20,27,35,27
New York,Tamarinds,8,31,30,10,6,16
New York,Marigold,4,42,5,2,0,43
New York,Basil,17,7,8,20,22,8
New York,Kidney Beans,8,45,6,39,37,47
New York,Leeks,15,36,45,28,43,33
New York,Lotus Roots,43,2,25,33,41,34
New York,Spinach,1,24,19,7,6,47
New York,Bay Leaves,41,46,6,47,18,42
New York,Watercress,44,22,17,20,36,1
New York,Timothy Grass,9,4,7,4,7,47
New York,Canola,17,42,20,9,32,10
New York,Moringa,21,41,2,18,5,35
New York,Mangos,14,13,21,13,10,27
New York,Snap Beans,42,45,37,17,39,40
New York,Clover,5,23,7,6,2,46
New York,Tatsoi,48,25,5,25,27,9
New York,Pears,0,32,10,32,50,20
New York,Blue Java Banana,25,50,7,36,35,45
New York,Anise,38,34,49,6,16,9
New York,Ginger,45,13,4,11,32,19
New York,Barley,8,18,5,20,30,31
New York,Rhodiola,42,28,42,8,23,0
New York,Lentils,47,2,32,27,31,36
New York,Camelina,32,39,31,12,19,21
New York,Mahogany,1,11,11,25,43,35
New York,Ginseng,47,23,3,34,38,2
New York,Sugar Beets,19,14,38,15,46,35
New York,Langsat,13,37,16,35,21,12
New York,Chives,23,27,40,38,15,48
New York,Aloe,43,37,35,48,19,15
New York,Bitter Melon,7,42,48,30,40,14
New York,Serrano,22,15,3,35,41,2
New York,Blueberries,17,4,18,38,41,16
New York,Rose Apples,13,22,11,16,23,40
New York,Peas,31,48,47,40,32,16
New York,Willow,38,39,47,50,40,43
New York,Ginseng,10,23,34,11,1,22
New York,Clover,21,24,48,8,2,20
New York,Chamomile,11,38,45,44,6,44
New York,Longan,29,2,37,37,0,13
New York,Tomatillo,2,25,45,2,34,16
New York,Swiss Chard,38,14,26,11,24,17
New York,Plantains,36,6,40,27,49,29
New York,Cherries,8,42,21,26,50,47
New York,Persimmons,19,50,48,8,2,34
New York,Radishes,18,8,2,40,16,19
New York,Peas,31,16,0,39,7,19
New York,Mangosteens,48,45,48,4,40,48
New York,Chamomile,49,26,10,24,26,15
New York,Cork Oak,18,30,17,43,10,24
New York,Sugarcane,7,21,45,29,33,4
New York,Sorrel,5,32,44,30,12,36
New York,Beets,34,16,26,4,16,37
New York,Caraway,2,36,2,4,19,50
New York,Black Beans,6,12,31,28,13,25
New York,Monkey Orange,43,8,28,36,44,30
New York,Broccoli,41,16,44,44,14,16
New York,Poblano Pepper,30,44,2,14,13,42
New York,Olive Tree,32,12,31,1,14,43
New York,Pawpaw,33,38,0,4,24,21
New York,Date Palm,7,25,23,29,31,8
New York,Fava Beans,35,42,50,5,2,1
New York,Rambai,32,6,13,9,36,45
New York,Nectarines,18,26,17,37,7,8
New York,Dates,29,44,28,16,8,12
New York,Oregano,23,42,39,37,0,12
New York,Dates,23,6,24,9,40,33
New York,Eggplants,48,16,13,21,35,30
New York,Peas,37,37,0,44,3,12
New York,Gooseberries,34,6,16,38,5,36
New York,Taro,42,14,46,33,27,26
New York,Bok Choy,27,27,0,49,8,20
New York,Brussels Sprouts,37,37,47,34,45,7
New York,Bahiagrass,24,36,46,1,22,38
New York,Melons,23,6,31,2,12,9
New York,Banana Pepper,50,47,19,47,45,33
New York,Dill,19,30,42,2,40,19
New York,Triticale,44,5,25,32,38,11
New York,St. John's Wort,36,46,41,33,36,23
New York,Lychees,18,3,34,23,33,7
New York,Habanero,14,47,43,34,41,31
New York,Purslane,9,21,5,10,44,41
New York,Lotus Roots,46,6,13,25,20,32
New York,Bamboo,17,27,16,15,8,3
New York,Timothy Grass,39,41,30,36,21,33
New York,Ryegrass,23,22,48,13,49,15
New York,Peas,47,9,21,48,38,21
New York,Bitter Melon,25,6,2,9,40,46
New York,Kudzu,6,12,10,12,44,15
New York,Pomegranates,4,8,21,42,25,43
New York,Anise,39,27,40,27,42,7
New York,Garlic,19,9,22,44,47,50
New York,Blue Java Banana,44,27,38,29,29,35
New York,Cranberries,47,25,32,23,50,5
New York,Pinto Beans,40,1,24,18,41,8
New York,Cassava,15,18,9,24,7,22
New York,Dates,25,28,22,10,35,7
New York,Grapes,42,45,11,49,37,14
New York,Honeydew,12,32,32,21,2,44
New York,Cork Oak,11,1,5,36,33,5
New York,Cranberries,12,20,14,37,41,42
New York,Olive,27,17,40,43,4,34
New York,Peanuts,27,46,48,39,37,5
New York,Durian,45,33,41,38,19,27
New York,Guavas,27,2,48,16,23,18
New York,Aloe,39,34,4,14,21,10
New York,Cabbage,31,8,1,20,2,16
New York,Cayenne Pepper,21,26,36,6,13,24
New York,Butternut Squash,5,48,31,25,31,35
New York,Fig Tree,50,30,33,13,45,10
New York,Cauliflower,38,49,21,42,48,43
New York,Bitter Melon,1,36,12,49,25,35
New York,Yerba Mate,12,15,50,0,1,37
New York,Mahogany,38,20,41,6,13,9
New York,Yellow Squash,3,50,27,40,18,32
New York,Wormwood,5,45,24,44,37,28
New York,Dragonfruit,44,33,49,14,7,10
New York,Rhodiola,18,48,0,13,32,16
New York,Bamboo,13,19,16,39,43,43
New York,Lemons,16,38,22,23,39,14
New York,Bay Leaves,42,5,15,33,42,21
New York,Clementines,37,40,25,28,47,25
New York,Pepino Melon,27,6,18,34,13,34
New York,Serrano,17,36,6,15,21,19
New York,Raspberries,44,9,10,37,29,25
New York,Oil Palm,30,36,13,20,47,8
New York,Cauliflower,11,22,21,9,23,23
New York,Endive,35,15,36,17,31,14
New York,Caimito,50,28,14,35,0,20
New York,St. John's Wort,31,42,33,3,15,16
New York,Tamarinds,20,37,43,50,22,41
New York,Kiwifruit,13,39,12,16,12,43
New York,Oranges,16,50,28,3,44,34
New York,Fava Beans,50,15,1,34,10,33
New York,Sunflowers,23,13,38,38,48,11
New York,Camelina,46,39,37,3,38,15
New York,Lychees,33,17,43,9,6,34
New York,Cherries,42,26,29,29,46,28
New York,Olive Tree,2,43,24,6,47,45
New York,Mint,50,24,9,33,24,9
New York,Bell Peppers,32,13,38,50,13,19
New York,Almonds,19,4,22,36,7,3
New York,Rambutans,42,2,32,9,32,27
New York,Asparagus,47,24,8,13,24,22
New York,Guayusa,6,1,21,15,15,30
New York,Mesquite,9,2,24,49,23,44
New York,Chicory,14,10,17,11,35,17
New York,Guayusa,1,45,38,44,7,12
New York,Clover,40,23,1,26,16,24
New York,Mangosteens,20,30,9,24,24,14
New York,Cranberries,44,4,39,13,25,28
New York,Teak,18,24,21,16,46,23
New York,Bell Peppers,9,22,7,24,16,0
New York,Ryegrass,0,46,41,34,17,22
New York,Amaranth,5,23,6,7,13,1
New York,Napa Cabbage,50,1,25,37,24,24
New York,Black Beans,35,35,23,32,5,3
New York,Calendula,49,1,2,9,16,14
New York,Breadfruit,39,39,18,21,25,19
New York,St. John's Wort,49,40,41,32,15,26
New York,Rhodiola,17,49,34,31,14,8
New York,Lychees,19,5,8,19,41,1
New York,Coffee,41,30,8,9,42,2
New York,Butternut Squash,31,49,15,4,5,18
New York,Fava Beans,46,5,34,10,19,13
New York,Grapefruits,28,49,32,27,15,12
New York,Purslane,34,42,22,49,46,46
New York,Lychees,10,49,11,28,8,35
New York,Yellow Squash,49,40,16,44,31,50
New York,Red Banana,0,5,47,36,23,6
New York,Peas,22,39,35,33,15,7
New York,Black Pepper,0,27,25,13,21,2
New York,Coconut Palm,47,49,36,19,9,43
New York,Bahiagrass,0,21,46,20,49,32
New York,Jalapeño,42,26,48,22,25,2
New York,Jicama,21,8,30,1,46,47
New York,Tobacco Plant,33,11,46,0,19,27
New York,Coconut Palm,24,46,18,36,42,49
New York,Tobacco,4,49,10,49,14,45
New York,Longan,6,28,24,22,8,17
New York,Hemp,37,9,8,21,27,43
New York,Walnuts,50,31,27,20,33,44
New York,Kale,16,18,49,38,7,46
New York,Pomegranates,13,16,13,25,40,20
New York,Coffee,18,27,26,3,30,50
New York,Barley,36,12,47,39,35,9
New York,Chicory,18,28,29,34,9,40
New York,Strawberries,50,21,42,2,49,27
New York,Indigo,43,32,50,9,50,49
New York,Dragonfruit,14,8,7,16,8,20
New York,Starfruit,46,3,10,3,4,15
New York,Ginger,11,46,16,0,14,31
New York,Bamboo,21,23,13,5,45,4
New York,Lima Beans,10,34,32,23,47,14
New York,Saffron,16,15,45,6,4,39
New York,Scotch Bonnet,20,42,26,2,41,25
New York,Tea,24,36,18,47,17,42
New York,Pecans,1,36,4,15,39,7
New York,Henna,1,21,15,11,36,9
New York,Woad,30,23,36,29,8,39
New York,Asafoetida,20,11,1,10,8,5
New York,Yellow Squash,12,19,2,12,25,23
New York,Lotus Roots,21,6,28,10,34,6
New York,Safflower,38,1,46,26,31,1
New York,Sorghum,24,12,26,0,3,33
New York,Tabasco,18,48,45,14,46,1
New York,Sugarcane,24,36,23,32,43,12
New York,Tangerines,2,30,13,9,26,42
New York,Jabuticaba,12,21,36,6,43,9
New York,Oranges,10,12,17,39,24,35
New York,Hemp,0,28,30,49,7,32
New York,Swiss Chard,46,49,7,31,36,46
New York,Potatoes,26,18,9,45,3,42
New York,Pigeon Peas,10,28,44,7,48,17
New York,Blackberries,27,29,45,22,47,8
New York,Cardamom,40,20,8,39,18,36
New York,Hibiscus,0,37,21,23,7,7
New York,Pineapples,48,3,10,22,1,6
New York,Chamomile,28,42,23,35,18,14
New York,Sugar Beets,12,12,1,0,4,0
New York,Neem,45,15,7,17,0,11
New York,Starfruit,18,31,31,36,1,12
New York,Nectarines,40,50,12,10,49,14
New York,Serrano,4,33,45,14,4,26
New York,Yarrow,46,10,25,30,49,5
New York,Almonds,45,32,21,36,5,8
New York,Oranges,39,6,25,34,11,13
New York,Watermelons,7,25,18,40,39,27
New York,Aloe Vera,31,2,10,0,43,31
New York,Chia,33,45,28,9,3,12
New York,Licorice,12,25,6,1,32,42
New York,Persimmons,32,11,2,12,43,21
New York,Pigeon Peas,29,9,27,37,17,48
New York,Fennel Seeds,41,21,11,27,33,15
New York,Lotus Roots,30,1,24,47,43,17
New York,Shallots,2,40,18,32,28,6
New York,Maize,48,18,32,35,43,47
New York,Cucumbers,40,20,46,14,30,39
New York,Thyme,28,28,30,16,48,23
New York,Shallots,42,48,46,8,34,16
New York,Mint,3,13,39,18,29,23
New York,Loquat,45,49,17,22,11,35
New York,Cilantro,14,12,6,11,29,8
New York,Gooseberries,39,50,42,6,25,41
New York,Valerian,25,24,15,47,40,15
New York,Rutabagas,11,10,42,37,15,46
New York,Baobab Fruit,18,30,11,38,37,36
New York,Mizuna,30,43,24,2,10,47
New York,Starfruit,48,40,45,29,21,12
New York,Ginger,39,49,21,5,25,30
New York,Ginseng,32,39,45,41,32,26
New York,Indigo,37,36,37,14,0,43
New York,Rhodiola,1,47,18,40,9,45
New York,Breadfruit Tree,41,39,12,15,22,6
New York,Anise,47,5,34,38,4,15
New York,Kenaf,15,36,3,31,45,26
New York,Calendula,9,2,9,19,42,38
New York,Broccoli,30,44,47,11,13,44
New York,Zucchini,32,26,40,6,48,7
New York,Blueberries,48,30,24,10,20,19
New York,Loquat,5,45,23,1,22,48
New York,Thyme,33,15,11,31,20,40
New York,Kapok,46,24,43,30,23,46
New York,Kava,0,23,22,22,11,4
New York,Maca,38,42,30,15,18,44
New York,Garlic,12,16,1,29,2,16
New York,Winged Beans,34,15,17,3,16,40
New York,Caraway,6,26,25,28,15,45
New York,Oregano,6,37,21,40,43,44
New York,Sesame,20,8,31,1,46,28
New York,Goosefoot,43,22,29,9,39,44
New York,Rose Apples,3,33,48,48,41,3
New York,Passionfruit,33,17,12,14,6,37
New York,Oats,48,30,8,19,19,11
New York,Olive Tree,19,42,43,6,7,14
New York,Lima Beans,47,20,15,28,48,0
New York,Pistachios,50,27,44,39,46,22
New York,Papayas,1,33,10,14,45,17
New York,Carrots,4,5,23,4,0,44
New York,Breadfruit Tree,0,0,25,25,40,1
New York,Dill,0,5,16,12,19,16
New York,Turnips,39,29,38,7,13,20
New York,Figs,19,49,49,6,50,5
New York,Blue Java Banana,39,17,24,25,7,5
New York,Blue Java Banana,25,39,21,30,39,41
New York,Thyme,33,27,9,7,30,18
New York,Lotus Roots,12,22,50,45,38,21
New York,Apricots,6,24,2,47,16,29
New York,Guayusa,39,8,30,12,12,42
New York,Parsnips,2,0,42,17,3,48
New York,Camelina,43,20,34,35,37,15
New York,Sunflowers,24,13,50,20,34,5
New York,Yarrow,2,25,35,26,39,37
New York,Fennel Seeds,33,8,28,0,26,42
New York,Bay Leaves,21,2,28,42,28,40
New York,Mangos,15,9,44,29,39,27
New York,Velvet Beans,21,16,47,8,49,6
New York,Caimito,26,6,11,39,18,16
New York,Jicama,44,29,3,39,45,10
New York,Melons,12,40,29,7,15,10
New York,Jalapeño,26,41,36,1,36,42
New York,Black Beans,24,45,31,49,5,38
New York,Cashew Apple,32,25,11,13,30,18
New York,Bermuda Grass,8,38,34,44,31,20
New York,Bell Pepper (Red),26,42,4,40,9,31
New York,Brussels Sprouts,43,3,47,25,3,45
New York,Dragonfruit,11,27,28,32,41,2
New York,Raspberries,14,11,17,17,19,13
New York,Napa Cabbage,33,44,49,37,47,4
New York,Ginger,10,27,27,37,27,39
New York,Alfalfa,6,4,45,34,25,19
New York,Sapodilla,9,29,28,41,41,47
New York,Sapote,13,47,29,9,40,43
New York,Arnica,39,40,36,40,5,6
New York,Chili Peppers,22,23,10,1,15,48
New York,Sunflowers,7,46,32,34,25,0
New York,Okra,11,2,48,8,17,30
New York,Turnips,12,2,45,30,5,30
New York,Arnica,28,14,37,37,14,21
New York,Quinoa,14,41,41,34,5,4
New York,Grapes,22,21,6,13,21,20
New York,Parsnips,11,20,20,28,1,37
New York,Rhubarb,21,50,34,31,10,30
New York,Acorn Squash,32,15,41,42,40,7
New York,Teak,17,31,8,42,26,34
New York,Safflower,23,21,40,33,32,44
New York,Clover,41,38,30,43,42,37
New York,Pine Nut Tree,12,0,12,44,50,50
New York,Moringa,16,21,46,8,44,11
New York,Licorice,41,18,31,9,26,43
New York,Saffron,38,37,28,3,46,33
New York,Valerian,48,14,6,23,29,37
New York,Chestnuts,49,37,47,25,29,31
New York,Watercress,49,28,32,9,28,4
New York,Caimito,19,21,5,9,2,24
New York,Red Banana,47,4,10,49,41,32
New York,Cottonseed,45,25,22,21,22,27
New York,Chia,45,39,20,14,27,38
New York,Jatropha,5,26,42,14,18,15
New York,Indigo,0,1,20,19,31,1
New York,Woad,48,34,49,25,38,44
New York,Soybeans,13,6,42,6,45,7
New York,Fig Tree,41,25,22,9,4,48
New York,Juniper Berries,27,46,5,23,47,12
New York,Ghost Pepper,33,20,37,37,20,30
New York,Almonds,11,38,12,6,25,12
New York,Barley,1,41,13,25,7,4
New York,Lima Beans,15,33,29,0,2,6
New York,Sugarcane,9,14,34,43,14,23
New York,Langsat,44,44,39,26,27,38
New York,Raspberries,22,45,30,25,6,1
New York,Millet,18,39,35,34,9,26
New York,Hazelnuts,3,37,45,10,28,4
New York,Potatoes,30,10,27,31,26,43
New York,Rose Apples,48,14,3,44,28,38
New York,Hibiscus,47,0,3,44,38,37
New York,Banana Pepper,17,34,13,0,4,5
New York,Cherimoya,31,17,21,12,45,4
New York,Lychees,1,41,0,45,17,26
New York,Longan,3,13,37,38,43,22
New York,Spelt,25,32,28,24,47,38
New York,Olive,21,10,20,50,8,16
New York,Bell Peppers,11,15,39,22,10,11
New York,Coffee,23,39,11,23,21,2
New York,Guayule,49,34,15,26,25,2
New York,Lentils,27,5,42,26,31,35
New York,Maca,5,4,1,32,20,48
New York,Strawberries,6,41,20,11,17,42
New York,Sorghum,16,41,34,13,21,7
New York,Black Pepper,0,41,30,9,49,10
New York,Yarrow,5,40,26,3,15,1
New York,Hibiscus,18,16,29,35,30,22
New York,Orchard Grass,23,29,30,48,20,26
New York,Sweet Potatoes,9,2,49,0,5,49
New York,Strawberries,35,0,48,26,12,15
New York,Acai Berries,17,33,36,9,47,35
New York,Pigeon Peas,20,22,5,13,8,15
New York,Fennel Seeds,21,9,47,25,45,21
New York,Eggplants,34,2,30,42,34,8
New York,Wheat,30,12,29,18,36,46
New York,Indigo,6,14,33,37,48,2
New York,Rambutans,33,12,22,50,20,18
New York,Tangerines,31,49,33,34,30,31
New York,Buckwheat,3,31,28,16,8,32
New York,Coconuts,17,27,15,50,21,12
New York,Spelt,17,9,29,10,36,18
New York,Cranberries,13,24,34,22,3,32
New York,Rye,0,13,8,21,24,39
New York,Radishes,10,49,35,34,15,21
New York,Marigold,41,35,33,7,0,9
New York,Kidney Beans,40,2,47,5,47,27
New York,Sunflowers,10,14,41,13,10,46
New York,Kale,28,7,40,23,33,16
New York,Turnips,40,1,38,5,49,44
New York,Dates,32,43,32,9,39,43
New York,Pitaya,43,21,23,28,21,45
New York,Baobab Fruit,18,12,0,12,49,4
New York,Acerola,48,2,45,39,38,38
New York,Acai Berries,27,24,23,23,50,26
New York,Cork Oak,46,40,1,33,27,0
New York,Amaranth,16,2,4,36,2,45
New York,Banana Pepper,48,42,27,21,46,49
New York,Macadamia Nuts,10,42,7,24,34,26
New York,Endive,18,19,45,31,10,23
New York,Basil,38,47,7,33,0,38
New York,Turnips,12,17,6,35,36,17
New York,Cranberries,29,24,26,43,28,1
New York,Timothy Grass,6,19,19,17,40,0
New York,Chinese Broccoli,4,28,22,35,48,32
New York,Mesquite,20,43,28,7,15,10
New York,Oil Palm,25,30,42,15,10,11
New York,Sugarcane,15,39,22,19,29,38
New York,Licorice,27,23,13,11,23,21
New York,Oregano,13,15,2,45,35,22
New York,Rhubarb,3,23,41,19,28,3
New York,Winged Beans,37,38,12,2,17,47
New York,Jatropha,39,3,42,7,32,11
New York,Cilantro,24,20,46,42,50,42
New York,Rhubarb,50,28,36,31,9,11
New York,Longan,24,49,29,28,32,32
New York,Woad,33,22,12,34,48,37
New York,Camelina,10,1,36,2,23,20
New York,Coconuts,33,20,28,38,32,24
New York,Goosefoot,0,36,17,1,35,18
New York,Oranges,38,37,6,30,10,3
New York,Jackfruit,45,13,19,41,40,36
New York,Mulberry Tree,36,0,11,29,49,5
New York,Alfalfa,19,35,47,19,50,40
New York,Hibiscus,31,27,11,2,30,6
New York,Persimmons,14,23,45,15,31,2
New York,Jatropha,8,44,36,9,25,41
New York,Black Beans,20,7,48,0,42,39
New York,Orchard Grass,30,18,9,8,7,5
New York,Peaches,5,8,43,8,30,9
New York,Asparagus,36,36,4,45,23,33
New York,Nectarines,25,12,41,16,29,18
New York,Cucumbers,18,13,4,40,21,19
New York,Limes,46,3,33,5,39,43
New York,Sorghum Grass,6,17,16,15,33,28
New York,Mangos,36,2,37,47,38,12
New York,Bahiagrass,2,11,28,15,27,22
New York,Turmeric,10,36,25,14,49,31
New York,Fennel,19,31,35,38,13,47
New York,Valerian,17,22,34,26,36,32
New York,Spelt,8,38,34,27,27,17
New York,Okra,31,48,4,7,47,21
New York,Jabuticaba,35,19,23,49,9,48
New York,Dill,2,0,12,21,30,11
New York,Ginseng,8,24,31,32,3,48
New York,Peanuts,18,44,14,30,46,21
New York,Habanero,44,26,5,43,3,50
New York,Papayas,22,32,26,13,4,30
New York,Tea,41,0,20,38,43,14
New York,Caraway,24,4,8,13,21,27
New York,Oats,44,7,46,29,2,29
New York,Millet Grass,14,36,27,26,34,2
New York,Pistachios,11,4,39,40,48,40
New York,Jalapeño,5,40,1,6,3,3
New York,Parsley,50,13,13,45,32,5
New York,Raspberries,6,6,40,42,44,16
New York,Sunflowers,20,9,39,19,6,48
New York,Fennel Seeds,10,13,39,5,22,36
New York,Bananas,10,31,37,49,30,16
New York,Echinacea,4,18,38,10,28,26
New York,Acerola,18,18,43,23,43,27
New York,Camelina,14,47,50,27,14,46
New York,Lettuce,21,9,21,13,33,26
New York,Coconuts,36,1,44,37,22,7
New York,Fonio,31,50,0,1,26,43
New York,Acai Berries,19,8,2,46,10,42
New York,Buckwheat,7,40,37,17,35,16
New York,Rubber Tree,35,17,14,0,47,40
New York,Potatoes,41,1,29,50,21,31
New York,Onions,14,27,11,29,15,8
New York,Dragonfruit,13,0,45,40,11,47
New York,Grapefruits,3,26,31,18,35,8
New York,Velvet Beans,10,5,50,33,45,7
