US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
New Mexico,"Box",15,50,8,32,27,24
New Mexico,"Millet",28,0,32,24,2,36
New Mexico,"Water Chestnuts",37,12,0,9,42,28
New Mexico,"Guayule",34,10,23,19,42,20
New Mexico,"Anise",30,47,15,23,1,38
New Mexico,"Bitter Melon",44,32,43,7,28,14
New Mexico,"Collard Greens",47,23,22,18,19,34
New Mexico,"Borage",27,3,19,0,12,23
New Mexico,"Cranberries",48,43,6,24,48,6
New Mexico,"Onions",38,42,28,46,46,25
New Mexico,"Buckeye",13,21,39,20,34,29
New Mexico,"Mesta Rapeseed",35,40,32,42,29,16
New Mexico,"Cilantro",46,20,44,46,11,25
New Mexico,"Boxelder",8,40,42,48,22,20
New Mexico,"Kale",7,42,18,35,5,6
New Mexico,"Lettuce",44,18,20,46,39,35
New Mexico,"Fluxroot",17,16,11,1,23,3
New Mexico,"Olive Tree",13,34,50,23,27,48
New Mexico,"Dindle",12,28,37,19,42,35
New Mexico,"Sunhemp",2,21,45,31,2,32
New Mexico,"Rye",33,23,44,40,14,26
New Mexico,"Snake Gourd",18,17,17,4,36,11
New Mexico,"Coriander",1,18,1,19,1,9
New Mexico,"Catnip",25,37,21,2,38,42
New Mexico,"Spinach",32,15,38,13,38,6
New Mexico,"Salsify",32,37,32,50,26,7
New Mexico,"Eggplants",19,12,27,17,11,26
New Mexico,"Parsnips",27,25,6,50,12,49
New Mexico,"Maize",16,40,22,23,44,8
New Mexico,"Duscle",7,20,34,50,13,17
New Mexico,"Blue Java Banana",33,22,42,3,12,26
New Mexico,"Maple Syrup Tree",25,18,43,28,3,23
New Mexico,"Jicama",40,10,8,0,38,5
New Mexico,"Blackberries",43,8,49,42,21,1
New Mexico,"Purslane",50,31,7,49,16,1
New Mexico,"Bell Peppers",17,27,49,9,3,29
New Mexico,"Cherimoya",36,27,9,16,32,7
New Mexico,"Watercress",43,5,10,8,36,0
New Mexico,"Rapeseed",10,34,7,8,1,36
New Mexico,"Oregano",2,36,15,40,11,3
New Mexico,"Mint Balm",24,34,34,24,7,11
New Mexico,"Starfruit",49,39,11,41,50,49
New Mexico,"Arnica",50,20,25,13,34,5
New Mexico,"Buffalo Weed",17,42,12,43,19,12
New Mexico,"Timothy Grass",26,10,28,19,34,47
New Mexico,"African Sheepbush",2,21,23,32,36,26
New Mexico,"Wormwood",13,33,48,18,8,18
New Mexico,"Bamboo Shoots",14,38,3,39,31,24
New Mexico,"Yellow Rocket",26,50,32,18,43,39
New Mexico,"Eastern Redbud",2,10,41,44,7,40
New Mexico,"Alder",41,35,0,47,33,36
New Mexico,"Red Banana",27,30,44,48,9,32
New Mexico,"Rheumatism Root",33,34,24,5,20,33
New Mexico,"Elderberry",39,35,29,4,3,14
New Mexico,"Fonio",31,26,47,47,41,38
New Mexico,"Triticale",25,5,13,24,7,4
New Mexico,"Para Grass",20,17,42,16,33,7
New Mexico,"White Melilot",40,35,36,0,5,16
New Mexico,"Hops",34,14,20,13,10,20
New Mexico,"Persimmons",20,40,19,26,26,11
New Mexico,"Dewberry",33,22,19,22,26,32
New Mexico,"Redweed",11,20,40,39,42,31
New Mexico,"Bugle",21,6,5,34,31,50
New Mexico,"Broadleaf",48,31,20,44,45,49
New Mexico,"Chrysanthemum",16,6,26,7,23,8
New Mexico,"Tabasco",22,38,50,41,46,26
New Mexico,"Longan",1,14,21,37,14,24
New Mexico,"Radishes",7,47,26,21,15,4
New Mexico,"Earth Gall",17,22,50,42,8,22
New Mexico,"Garlic",11,34,35,34,36,34
New Mexico,"Butternut Squash",47,48,15,14,16,36
New Mexico,"Cabbage",24,33,28,39,33,4
New Mexico,"Caimito",39,2,35,38,14,9
New Mexico,"Mint",47,39,45,41,29,40
New Mexico,"Pears",49,41,33,48,21,3
New Mexico,"Rose Apples",10,16,33,34,36,50
New Mexico,"Elderberries",31,16,46,33,45,31
New Mexico,"Fenugreek",17,39,19,44,33,26
New Mexico,"Dragonfruit",1,19,12,4,31,26
New Mexico,"Limes",49,3,13,26,28,6
New Mexico,"Stinging Nettle",13,38,41,42,12,20
New Mexico,"Lemongrass",47,18,16,48,20,14
New Mexico,"Cowpeas",35,12,28,26,21,28
New Mexico,"Pumpkins",8,49,9,18,33,12
New Mexico,"Oats",11,45,1,42,17,33
New Mexico,"Licorice",31,43,18,28,20,15
New Mexico,"Coffee",1,25,13,43,5,21
New Mexico,"Lupins",32,3,31,38,34,48
New Mexico,"Plums",43,19,33,22,19,42
New Mexico,"Broccoli",16,26,24,37,38,27
New Mexico,"Rose",34,13,37,6,38,45
New Mexico,"Judas-Tree",36,9,36,30,9,25
New Mexico,"Chickory",45,13,32,17,19,35
New Mexico,"Pinto Beans",28,19,18,13,41,1
New Mexico,"Blueberries",35,20,12,25,18,12
New Mexico,"Spelt",2,6,16,8,3,34
New Mexico,"Lotus",22,30,0,11,9,27
New Mexico,"Durian",47,34,44,40,13,49
New Mexico,"Brier",38,12,4,45,41,11
New Mexico,"Dill",27,4,20,36,44,38
New Mexico,"Kapok",49,43,17,28,27,5
New Mexico,"Monkey Orange",39,45,9,47,30,13
New Mexico,"Bean",48,5,1,33,15,12
New Mexico,"Parsley",28,49,4,16,50,4
New Mexico,"Field Forget-Me-Not",0,34,13,40,37,48
New Mexico,"Sapote",0,21,8,1,10,3
New Mexico,"Kava",23,31,6,34,9,3
New Mexico,"Juniper Berries",12,48,28,17,31,32
New Mexico,"Turmeric",6,36,34,18,19,41
New Mexico,"Evergreen Huckleberry",24,14,22,29,0,7
New Mexico,"Velvet Beans",37,18,14,20,34,24
New Mexico,"Aloe",31,44,37,8,11,46
New Mexico,"Dates",45,28,30,38,39,11
New Mexico,"Nutmeg",41,2,13,13,41,21
New Mexico,"Willow",33,26,3,48,43,20
New Mexico,"Almonds",19,28,20,3,6,47
New Mexico,"Bell Pepper (Red)",43,24,36,7,17,5
New Mexico,"Giant Ragweed",11,12,24,19,28,0
New Mexico,"Apricots",12,17,18,30,17,42
New Mexico,"Soursop",7,22,6,36,24,25
New Mexico,"Chives",38,42,11,43,19,12
New Mexico,"Purple Raspberry",8,15,15,42,13,19
New Mexico,"Common Ragwort",23,32,5,12,24,30
New Mexico,"Elephant Apple",20,1,21,48,5,6
New Mexico,"Chard",8,27,33,5,50,34
New Mexico,"Radical Weed",10,4,23,22,49,9
New Mexico,"Angel Trumpet",12,49,45,43,35,31
New Mexico,"Cocoa",46,13,16,22,38,25
New Mexico,"Strawberries",23,47,12,9,32,0
New Mexico,"Tamarinds",34,22,46,17,29,45
New Mexico,"Ginger",39,14,41,16,38,16
New Mexico,"Great Ragweed",31,25,17,39,34,38
New Mexico,"Leeks",31,44,1,19,50,23
New Mexico,"Mesquite",30,25,35,8,16,11
New Mexico,"Cumin",3,8,13,41,44,36
New Mexico,"Cloves",18,9,25,22,22,6
New Mexico,"Acerola",41,30,41,22,38,14
New Mexico,"Okra",12,23,36,8,9,34
New Mexico,"Sweet Rocket",3,46,35,25,46,50
New Mexico,"Lotus Roots",3,31,0,48,47,45
New Mexico,"Grapes",28,19,9,33,31,23
New Mexico,"Clover",16,50,36,0,35,25
New Mexico,"Bola Verde",50,40,8,32,10,15
New Mexico,"Bahiagrass",35,30,0,34,21,24
New Mexico,"Baobab Fruit",34,28,26,31,35,27
New Mexico,"Madder",46,31,27,46,42,47
New Mexico,"Dame's Rocket",38,38,39,29,22,1
New Mexico,"Devil's Bite",22,29,41,21,28,35
New Mexico,"Camelina",24,27,35,12,7,31
New Mexico,"Hemp",50,33,28,5,30,26
New Mexico,"Dogwood",29,1,18,20,28,7
New Mexico,"Breadfruit",8,17,17,9,16,21
New Mexico,"Habanero",6,11,35,2,27,10
New Mexico,"Pepino Melon",15,28,47,49,25,22
New Mexico,"Bittercress",32,9,14,13,39,42
New Mexico,"Zucchini",26,6,14,10,49,8
New Mexico,"Maca",9,22,16,50,44,39
New Mexico,"Common Ragweed",33,29,50,42,10,38
New Mexico,"Duck Retten",39,44,14,8,39,47
New Mexico,"Poblano Pepper",39,45,24,3,26,46
New Mexico,"Yerba Mate",31,16,50,35,43,25
New Mexico,"Salak",6,14,0,16,40,7
New Mexico,"Watermelons",13,18,30,42,25,28
New Mexico,"Marigold",35,5,18,46,36,6
New Mexico,"Orchard Grass",18,6,26,20,42,50
New Mexico,"Deadnettle",7,5,21,40,49,33
New Mexico,"Rantipole",0,21,39,50,15,19
New Mexico,"Saffron",1,50,34,42,49,26
New Mexico,"Lamb's Lettuce",19,39,33,3,2,33
New Mexico,"Pawpaw",47,17,50,37,11,18
New Mexico,"Melons",40,26,10,16,0,46
New Mexico,"Cinnamon",40,12,30,41,13,26
New Mexico,"Tossa Jute",3,2,36,32,49,27
New Mexico,"Dandelion Greens",7,3,14,32,0,15
New Mexico,"Pecans",8,42,46,16,39,11
New Mexico,"Noni Fruit",21,41,12,36,18,6
New Mexico,"Teff",7,0,32,29,12,45
New Mexico,"Flaxseed",48,39,42,24,29,1
New Mexico,"Rhubarb",50,45,39,18,48,18
New Mexico,"Winter Rocket",29,42,14,8,36,40
New Mexico,"Fennel",17,18,34,31,23,32
New Mexico,"Japanese Millet",33,38,38,29,31,37
New Mexico,"Black-eyed Susan",28,21,27,45,22,5
New Mexico,"Felonwort",11,37,28,44,0,20
New Mexico,"Daisy",30,47,40,41,8,34
New Mexico,"Red Ink Plant",30,16,6,33,18,5
New Mexico,"Mahogany",50,48,19,35,14,13
New Mexico,"Lychees",14,12,19,0,47,15
New Mexico,"Sudan Grass",35,23,1,38,13,45
New Mexico,"Chestnuts",24,18,18,21,39,5
New Mexico,"Bittersweet",16,5,30,32,35,23
New Mexico,"Kiwifruit",50,18,38,41,35,34
New Mexico,"Bitterweed",0,21,43,8,39,35
New Mexico,"Buckwheat",37,18,3,27,22,13
New Mexico,"Celery",17,9,39,22,44,33
New Mexico,"Mustard Greens",10,20,41,5,29,1
New Mexico,"Chia",26,17,48,34,25,27
New Mexico,"Bokhara Clover",12,40,33,10,7,22
New Mexico,"Chigger Flower",27,28,23,8,22,23
New Mexico,"Mustard Seeds",27,23,50,17,15,13
New Mexico,"Rhodiola",28,29,22,16,11,46
New Mexico,"Nectarines",10,5,17,22,6,13
New Mexico,"Flax",5,43,44,36,31,49
New Mexico,"Jerusalem Artichoke",47,6,11,27,45,23
New Mexico,"Scotch Bonnet",10,16,49,44,35,25
New Mexico,"Walnuts",5,5,37,47,24,8
New Mexico,"Mizuna",22,14,26,12,30,32
New Mexico,"Jackfruit",4,26,42,37,31,7
New Mexico,"Clementines",35,48,22,20,15,46
New Mexico,"Redbud",43,21,21,33,23,29
New Mexico,"Chamomile",47,29,5,9,19,3
New Mexico,"Prairie Rose",25,9,33,5,29,37
New Mexico,"Ferns",20,3,17,5,30,15
New Mexico,"Blackberry",15,43,41,29,24,22
New Mexico,"Brown Betty",9,35,47,20,24,16
New Mexico,"Mangos",42,2,2,15,5,42
New Mexico,"Camu Camu",48,49,47,48,28,19
New Mexico,"Dandelion",43,18,10,8,50,44
New Mexico,"Cassava",18,29,24,11,11,36
New Mexico,"Serrano",18,38,38,7,13,28
New Mexico,"Mulberry Tree",13,32,29,31,3,50
New Mexico,"Guayusa",0,43,0,7,10,19
New Mexico,"Alfalfa",36,20,45,41,41,4
New Mexico,"Ribwort",23,23,23,32,35,8
New Mexico,"Boxwood",16,0,27,36,7,21
New Mexico,"Coconuts",16,34,41,40,22,1
New Mexico,"Eucalyptus",40,50,31,39,23,0
New Mexico,"Marsh Ragwort",36,3,15,21,48,13
New Mexico,"Bearberry",50,0,39,27,30,41
New Mexico,"Guar",16,14,13,30,9,4
New Mexico,"Husk Tomato",41,36,26,33,21,1
New Mexico,"Breadfruit Tree",33,15,23,22,7,31
New Mexico,"Agave",29,26,32,34,41,9
New Mexico,"Arizona Sycamore",0,9,31,7,47,5
New Mexico,"Almond",45,5,31,42,31,38
New Mexico,"Chickpeas",21,19,39,33,17,34
New Mexico,"Lavender",38,3,38,46,12,34
New Mexico,"Tea",41,49,0,49,11,41
New Mexico,"Baby Rose",49,38,17,40,9,14
New Mexico,"Lentils",47,18,19,46,14,11
New Mexico,"Canary Grass",43,12,3,25,5,7
New Mexico,"Cherries",20,18,23,30,33,2
New Mexico,"Bindweed",21,32,7,42,46,8
New Mexico,"Fellenwort",3,30,13,15,26,27
New Mexico,"Gooseberries",38,1,23,30,8,32
New Mexico,"Mung Beans",43,16,27,26,8,0
New Mexico,"Passionfruit",27,10,18,16,8,43
New Mexico,"Hibiscus",45,2,41,4,50,41
New Mexico,"Plantains",48,28,46,37,42,27
New Mexico,"Kudzu",44,17,4,47,31,7
New Mexico,"St. John's Wort",42,24,7,28,7,9
New Mexico,"Foxglove",24,47,24,30,43,48
New Mexico,"Bird's Nest",2,45,26,22,25,8
New Mexico,"Indigo",19,15,1,41,48,16
New Mexico,"Taro",12,11,18,2,41,34
New Mexico,"Beech",44,36,0,20,2,50
New Mexico,"Roadweed",17,35,26,30,17,21
New Mexico,"Currants",11,21,39,25,45,29
New Mexico,"Cucumbers",0,38,13,39,12,22
New Mexico,"Extinguisher Moss",21,20,30,19,1,5
New Mexico,"Sage",2,43,30,24,38,11
New Mexico,"Sweet Clover",5,49,31,42,26,5
New Mexico,"Silver Ragwort",27,21,24,16,36,45
New Mexico,"Bananas",32,6,10,18,0,29
New Mexico,"Acai Berries",27,36,0,42,47,34
New Mexico,"Multiflora Rose",20,25,19,50,35,31
New Mexico,"Dwarf Wild Rose",14,39,36,45,18,49
New Mexico,"Peas",17,32,1,15,42,37
New Mexico,"Arrowwood",47,48,26,16,29,20
New Mexico,"Burdock",47,34,13,1,13,50
New Mexico,"Figs",42,44,14,35,33,34
New Mexico,"Rocketcress",44,38,47,32,39,40
New Mexico,"Goosefoot",42,21,45,9,20,26
New Mexico,"Rice",17,23,7,5,40,44
New Mexico,"Oil Palm",1,34,9,36,34,48
New Mexico,"Canola",35,48,25,50,32,13
New Mexico,"Green Beans",48,36,35,4,14,50
New Mexico,"Tomatoes",22,42,31,2,9,20
New Mexico,"Date Palm",16,49,31,21,27,2
New Mexico,"Desert Rose",32,45,50,21,50,43
New Mexico,"Fairymoss",2,5,39,33,25,3
New Mexico,"Rambutans",12,29,17,19,30,25
New Mexico,"Brittlebush",29,7,34,3,44,23
New Mexico,"Arugula",19,2,49,1,28,41
New Mexico,"Pigeon Peas",45,48,8,8,26,27
New Mexico,"Macadamia Nuts",0,36,4,48,43,37
New Mexico,"Papayas",39,28,50,0,38,20
New Mexico,"Dye-Leaves",27,9,11,24,50,24
New Mexico,"African Rice",12,32,20,30,14,14
New Mexico,"Cayenne Pepper",14,46,49,32,2,3
New Mexico,"Radicchio",17,29,41,29,26,26
New Mexico,"Honeydew",25,11,37,29,32,31
New Mexico,"Bear Corn",5,4,49,20,44,3
New Mexico,"Ash",46,21,50,12,25,18
New Mexico,"Birdsfoot Deervetch",11,10,39,3,30,41
New Mexico,"Brazil Nuts",48,13,50,18,50,37
New Mexico,"Black Pepper",25,26,16,38,10,27
New Mexico,"Horseradish",23,5,22,16,46,40
New Mexico,"Cress",49,17,6,47,19,36
New Mexico,"Lima Beans",37,37,48,40,18,20
New Mexico,"Aloe Vera",0,41,28,19,29,35
New Mexico,"Grapefruits",50,1,20,23,32,50
New Mexico,"Beets",47,34,47,47,13,6
New Mexico,"Western Redbud",29,34,41,8,47,25
New Mexico,"Kohlrabi",26,18,18,48,23,24
New York,"Multiflora Rose",8,12,9,34,18,7
New York,"Rantipole",41,30,38,27,20,14
New York,"Henna",49,1,43,40,33,18
New York,"Stinging Nettle",37,8,3,0,33,28
New York,"Canary Grass",44,50,28,35,10,49
New York,"Shallots",25,0,4,49,37,18
New York,"Timothy Grass",42,8,38,46,40,4
New York,"Chigger Flower",26,14,40,43,24,40
New York,"Dates",5,2,0,20,0,33
New York,"Watercress",45,27,25,15,30,41
New York,"Lamb's Lettuce",39,21,16,39,15,49
New York,"Caimito",4,9,5,17,42,46
New York,"Jerusalem Artichoke",2,7,5,0,40,27
New York,"Acerola",12,3,24,25,24,22
New York,"Apricots",25,30,8,1,48,29
New York,"Cinnamon",14,37,4,43,45,10
New York,"Jalapeño",15,42,3,8,1,42
New York,"Boxelder",0,8,25,11,20,2
New York,"Butterfly Flower",15,22,23,31,14,19
New York,"Caraway",13,49,29,41,3,14
New York,"Butternut Squash",48,3,5,50,28,41
New York,"Anaheim Pepper",49,45,42,24,25,43
New York,"Sunflowers",6,14,21,43,36,19
New York,"Pomegranates",23,36,22,32,43,32
New York,"Dhaincha",40,3,23,12,50,28
New York,"Ribwort",12,18,10,30,42,35
New York,"Parsley",48,29,15,0,6,50
New York,"Banana Pepper",26,31,49,49,48,19
New York,"Dandelion Greens",0,34,40,23,28,46
New York,"Chamomile",49,16,23,41,43,4
New York,"Guayusa",39,45,11,35,38,14
New York,"Red Ink Plant",24,0,35,12,17,0
New York,"Chicory",25,36,17,11,16,31
New York,"Fluxroot",28,26,11,41,22,18
New York,"Cauliflower",22,0,19,44,15,37
New York,"Snake Gourd",39,12,33,9,6,28
New York,"Acai Berries",8,26,31,21,45,1
New York,"Evergreen Huckleberry",3,28,16,32,7,11
New York,"Low Rose",49,20,46,38,9,37
New York,"Loquat",3,35,49,27,35,34
New York,"Raspberries",40,21,29,3,49,7
New York,"Serrano",9,18,39,20,7,40
New York,"Tossa Jute",20,48,37,24,14,39
New York,"Salsify",33,14,32,46,45,16
New York,"Coriander",48,23,46,13,24,49
New York,"Grapefruits",29,34,31,36,17,1
New York,"Fairymoss",35,43,33,9,31,29
New York,"Papayas",26,44,6,1,33,28
New York,"Brittlebush",15,44,30,49,16,48
New York,"Sunhemp",20,30,41,50,40,18
New York,"Avocado",28,26,48,35,12,33
New York,"Apples",6,42,41,9,41,5
New York,"Winter Rocket",33,25,50,29,11,34
New York,"Black Raspberry",0,21,40,30,7,17
New York,"Fennel",14,23,16,45,37,5
New York,"Agave",10,6,19,18,36,47
New York,"Almond",12,26,37,21,16,5
New York,"Bearberry",6,38,38,20,23,26
New York,"Bermuda Grass",43,0,35,23,22,44
New York,"Sorghum Grass",19,48,0,36,26,49
New York,"Honeydew",18,23,40,47,2,7
New York,"Corn",43,44,13,17,10,36
New York,"Clementines",35,46,24,39,17,36
New York,"Triticale",23,44,42,14,25,39
New York,"Chia",47,43,46,45,47,37
New York,"Redbud",2,9,11,4,22,9
New York,"Dame's Rocket",10,37,38,40,31,14
New York,"Beets",19,43,36,26,48,36
New York,"Musk Cucumber",38,28,17,43,39,16
New York,"Longan",40,47,36,6,17,46
New York,"Olive",10,12,4,38,16,8
New York,"Field Forget-Me-Not",43,15,13,46,40,13
New York,"Feverbush",38,50,33,30,40,47
New York,"Guavas",19,8,33,3,26,18
New York,"Taro",40,34,38,37,9,9
New York,"Mesta Rapeseed",46,49,20,36,37,40
New York,"Box",16,45,45,10,39,19
New York,"Asparagus",29,0,36,21,29,31
New York,"Purple Raspberry",48,38,4,40,3,31
New York,"Sainfoin",30,10,0,18,3,25
New York,"Husk Tomato",24,47,13,3,3,1
New York,"Black-eyed Susan",49,8,29,42,20,26
New York,"Lychees",50,8,26,8,41,27
New York,"Hibiscus",38,33,13,26,19,31
New York,"Purslane",10,38,26,21,36,6
New York,"Parsnips",44,25,34,29,36,49
New York,"Arnica",5,36,43,42,16,36
New York,"Indian Fig",2,24,14,15,10,46
New York,"Chives",23,38,3,42,20,15
New York,"Ginseng",4,40,37,36,7,35
New York,"Cayenne Pepper",31,17,14,45,19,31
New York,"Tobacco Plant",36,17,41,45,14,25
New York,"Blue-of-the-heavens",46,10,19,23,18,17
New York,"Bird's Nest",0,1,6,19,23,40
New York,"Spinach",18,26,9,4,10,32
New York,"Okra",12,20,39,14,8,35
New York,"Lotus",17,26,22,38,14,2
New York,"Mint",18,20,7,40,49,26
New York,"Dwarf Wild Rose",39,3,23,13,47,10
New York,"Oil Palm",15,31,41,11,12,45
New York,"Arrowroot",17,25,1,2,20,16
New York,"Canola",13,41,0,42,5,28
New York,"Water Chestnuts",5,31,16,50,20,1
New York,"Common Ragweed",43,43,21,6,20,16
New York,"Felonwort",7,0,41,21,25,27
New York,"Orchard Grass",3,36,12,23,36,5
New York,"Turnips",6,14,6,29,20,23
New York,"Anise",8,21,4,27,28,0
New York,"Prairie Rose",44,49,44,34,6,32
New York,"Great Ragweed",5,39,29,2,48,34
New York,"Winged Beans",36,31,7,11,36,8
New York,"Eytelia",12,5,22,12,19,25
New York,"Black Pepper",29,24,13,49,45,6
New York,"Bugle",47,13,3,36,13,18
New York,"Maize",23,19,8,45,29,46
New York,"Wax Gourd",18,16,14,18,48,0
New York,"Pepino Melon",41,16,17,19,18,3
New York,"Chili Peppers",8,16,26,14,17,9
New York,"Amaranth",46,37,43,16,39,22
New York,"Ginger",49,48,14,18,34,36
New York,"Fennel Seeds",46,43,25,37,43,35
New York,"Olive Tree",20,34,34,47,20,45
New York,"Bindweed",25,11,23,6,3,24
New York,"Cashew Apple",37,45,39,28,13,8
New York,"Gherkin",11,13,30,20,27,43
New York,"Chickpeas",4,2,5,35,17,31
New York,"Bell Pepper (Green)",27,23,2,16,42,36
New York,"Bay",17,31,8,26,9,29
New York,"Flax",16,6,30,21,0,17
New York,"Pears",7,2,22,11,0,11
New York,"Ferns",16,44,24,34,30,35
New York,"Blackhaw",42,6,9,3,17,11
New York,"Bamboo Shoots",49,15,21,47,42,41
New York,"Bear Corn",33,38,24,50,46,47
New York,"Potatoes",28,36,35,27,15,31
New York,"Cork Oak",47,15,11,43,37,28
New York,"Alfalfa",24,36,33,7,24,30
New York,"Bay Leaves",4,30,15,0,1,7
New York,"Ragweed",22,19,18,5,39,46
New York,"Poblano Pepper",41,16,23,21,18,15
New York,"Cloves",21,38,8,48,48,12
New York,"Cherimoya",2,22,38,0,49,1
New York,"Sweet Clover",36,31,21,10,50,2
New York,"Bell Pepper (Red)",44,40,19,3,6,50
New York,"Tabasco",35,37,48,12,7,32
New York,"Redweed",7,45,36,30,10,35
New York,"Ghost Pepper",31,16,34,14,13,33
New York,"Moringa",29,13,32,27,16,42
New York,"Angel Trumpet",17,2,40,23,36,5
New York,"Tarragon",17,11,41,9,48,29
New York,"Foxglove",19,5,14,35,14,5
New York,"Bow-wood",8,23,14,21,43,38
New York,"Rapeseed",48,23,6,21,22,25
New York,"Rosemary",35,33,26,46,8,31
New York,"Kohlrabi",11,32,18,33,8,44
New York,"Soursop",44,3,25,25,21,46
New York,"Buckwheat",32,10,9,26,46,45
New York,"Elderberries",19,38,9,13,31,46
New York,"Chrysanthemum",39,8,16,43,15,39
New York,"Rhodiola",2,26,9,11,4,38
New York,"Bell Peppers",12,44,9,7,40,43
New York,"Napier Grass",15,26,36,27,6,12
New York,"Rambai",10,36,0,47,9,41
New York,"Tea",20,9,24,26,46,37
New York,"Camelina",39,35,0,34,32,25
New York,"Sweet Potatoes",50,8,37,9,18,0
New York,"Persimmons",27,22,13,34,32,9
New York,"Dewberry",24,45,11,23,18,24
New York,"Cardamom",18,11,50,9,37,48
New York,"Fenugreek",39,18,37,37,19,37
New York,"Mangos",13,36,28,13,1,32
New York,"Hazelnuts",25,11,41,38,30,20
New York,"Pitaya",7,36,36,28,29,37
New York,"Peanuts",3,23,21,34,26,31
New York,"Passionfruit",27,22,25,48,34,15
New York,"Pawpaw",21,38,23,28,50,6
New York,"Oats",37,32,22,49,34,44
New York,"Pine Nut Tree",11,9,6,4,42,47
New York,"Baobab Fruit",8,12,20,43,11,23
New York,"Baby Rose",14,49,15,45,29,39
New York,"Apricot",13,23,3,46,29,21
New York,"Aloe",32,27,50,26,20,0
New York,"Lemons",22,8,30,12,40,10
New York,"Easter Orchid",42,40,22,15,26,23
New York,"Yerba Mate",14,14,12,23,25,28
New York,"Rye",17,13,28,9,43,49
New York,"Oranges",48,47,43,21,2,19
New York,"Drumstick",49,25,34,30,4,36
New York,"Fumewort",10,27,42,16,19,29
New York,"Thyme",31,41,46,27,26,5
New York,"Roadweed",38,21,36,5,2,24
New York,"Grapes",44,13,42,30,23,0
New York,"Duck Retten",4,19,36,11,0,23
New York,"African Sheepbush",20,16,12,17,27,6
New York,"Tatsoi",16,36,50,29,18,25
New York,"Rubber Tree",0,48,36,27,28,25
New York,"Langsat",17,48,14,46,5,6
New York,"Millet Grass",8,2,37,28,48,50
New York,"Mustard Seeds",5,17,43,29,28,31
New York,"Karanda",4,21,5,18,23,28
New York,"Brazil Nuts",7,28,10,7,7,8
New York,"Western Redbud",22,0,41,1,7,20
New York,"Red Banana",10,33,43,14,26,40
New York,"Lotus Roots",46,15,50,9,36,4
New York,"Kiwifruit",45,22,11,47,9,15
New York,"Ti",24,0,48,49,30,28
New York,"Calendula",19,8,8,17,36,33
New York,"Sorrel",28,24,5,38,10,30
New York,"Mustard Greens",42,43,8,0,29,34
New York,"Ash",11,2,6,35,25,42
New York,"Camu Camu",1,49,5,23,50,50
New York,"Cashews",35,7,39,38,8,27
New York,"Rocketcress",15,33,24,9,42,1
New York,"Coffee",33,2,1,4,30,11
New York,"Tomatillo",9,39,44,44,50,20
New York,"Date Palm",3,41,23,44,15,38
New York,"Giant Ragweed",23,39,39,13,28,49
New York,"Rhubarb",47,0,13,25,49,26
New York,"Quinoa",24,24,23,35,17,30
New York,"Maca",32,12,30,11,24,15
New York,"Sage",50,8,36,50,49,19
New York,"Woad",44,8,0,21,13,29
New York,"Echinacea",18,23,13,40,9,26
New York,"Macadamia Nuts",14,27,3,27,7,35
New York,"Collard Greens",13,37,14,39,40,22
New York,"Burdock",10,17,45,46,41,35
New York,"Saffron",38,27,43,2,7,9
New York,"Nectarines",4,34,1,42,33,11
New York,"Chinese Broccoli",50,22,8,32,42,33
New York,"Kapok",14,27,20,3,17,8
New York,"Nutmeg",29,45,34,10,50,46
New York,"Kidney Beans",4,15,29,45,1,2
New York,"Catnip",33,50,26,0,8,44
New York,"Dogwood",14,43,45,3,29,44
New York,"Mint Balm",47,36,9,44,3,33
New York,"Eucalyptus",38,10,37,14,4,48
New York,"Artichokes",16,48,23,33,12,5
New York,"Barley",25,20,26,6,11,8
New York,"Devil's Bite",21,49,49,42,44,26
New York,"Mulberry Tree",1,2,35,8,49,31
New York,"Bean",5,7,17,21,14,31
New York,"Juniper Berries",45,33,9,37,31,50
New York,"Baobab",39,0,40,12,48,17
New York,"Rose",19,40,4,29,17,20
New York,"Caper",12,32,27,32,8,20
New York,"Sudan Grass",36,38,33,26,10,48
New York,"Cucumbers",4,35,24,50,14,38
New York,"Broadleaf",11,11,50,8,10,12
New York,"Strawberries",15,35,5,10,26,10
New York,"Bola Verde",6,46,16,9,17,23
New York,"Alder",13,7,35,36,42,33
New York,"Cumin",31,38,32,46,7,45
New York,"White Sweetclover",42,25,26,13,29,10
New York,"Kenaf",36,12,27,48,48,50
New York,"Pineapples",18,25,16,8,4,29
New York,"Coconut Palm",17,21,17,26,21,36
New York,"Judas-Tree",16,40,32,35,42,12
New York,"Hemp",45,7,26,14,19,7
New York,"Arfaj",18,23,13,14,43,50
New York,"Eastern Redbud",30,32,33,20,33,41
New York,"Sorghum",11,23,27,10,15,27
New York,"Bokhara Clover",14,18,33,17,34,10
New York,"Cassava",49,37,30,38,13,12
New York,"Asian Rice",35,48,41,44,30,22
New York,"Cocoa",41,15,1,9,19,31
New York,"Garlic",20,26,31,25,47,19
New York,"Rice",21,32,26,24,11,21
New York,"Starfruit",30,5,40,7,20,13
New York,"Marsh Ragwort",35,10,0,3,16,42
New York,"Guayule",30,43,19,25,1,26
New York,"Noni Fruit",6,50,30,11,41,24
New York,"Acorn Squash",12,26,30,35,0,20
New York,"Yellow Rocket",39,6,45,29,7,41
New York,"Cilantro",28,8,32,27,9,21
